ROW_ID,ACCNTNUM,RISKNUM,BLDGSCHEME,BLDGCODE,OCCSCHEME,OCCCODE,YEARBUILT,NUMSTORIES,NUMRISKS,POSTALCODE,COUNTYCODE,STATECODE,MODEL1,MODEL2,MODEL3,MODEL4,MODEL5,COV1TIV,COV2TIV,COV3TIV,COV4TIV,COV1DED,COV2DED,COV3DED,COV4DED,COV1LIM,COV2LIM,COV3LIM,COV4LIM,COMBDED,COMBLIM,SITEDED,SITELIM,SUBLIMGROUP,SUBLIMDED,SUBLIMLIM
10273,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0JJ,0,1,52.76720399,-0.901140846,0,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10274,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0JJ,0,1,52.76696961,-0.901072638,0,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10275,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78071211,-0.901705078,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10276,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78081592,-0.902236207,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10277,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78061448,-0.90184097,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10278,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78067239,-0.90226947,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10279,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78047177,-0.90196317,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10280,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78054669,-0.902287458,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10281,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78020118,-0.901866198,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10282,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78045736,-0.90234901,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10283,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.7801489,-0.902045425,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10284,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78032268,-0.902367224,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10285,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78015397,-0.902593856,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10286,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78013435,-0.902416439,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10287,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0PF,0,1,52.78015054,-0.902223295,0,0,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10288,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75724519,-0.898457461,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10289,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75704085,-0.897751348,0,0,0,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10290,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75727133,-0.898367893,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10291,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75706726,-0.897691409,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10292,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75731503,-0.898233427,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10293,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75711096,-0.897556943,0,0,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10294,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75733232,-0.8981589,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10295,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75712839,-0.89749723,0,0,0,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10296,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75737602,-0.898024434,0,0,0,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10297,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75716324,-0.897377806,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10298,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.7573933,-0.897949906,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10299,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75718066,-0.897318093,0,0,0,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75743701,-0.89781544,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10301,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75745443,-0.897755727,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75749827,-0.897636075,0,0,0,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10303,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 0EQ,0,1,52.75751556,-0.897561547,0,0,0,470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10304,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75723146,-0.88066121,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10305,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75691423,-0.880387798,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10306,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75721278,-0.880587598,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10307,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75696788,-0.880356786,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10308,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75723793,-0.880394317,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10309,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75701086,-0.880148231,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10310,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75725465,-0.880260525,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10311,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75704583,-0.880043608,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10312,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75730746,-0.880140625,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10313,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75707125,-0.879879956,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10314,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75733302,-0.879991788,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10315,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75708839,-0.879790608,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10316,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75735859,-0.87984295,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.7571228,-0.879626726,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10318,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75737544,-0.879723972,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10319,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75713994,-0.879537378,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75739202,-0.879575364,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10321,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.7571648,-0.879314467,0,0,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10322,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75740887,-0.879456386,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10323,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75743458,-0.879322362,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10324,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75730105,-0.878510789,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10325,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75745158,-0.879218199,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10326,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75732675,-0.878376765,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10327,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75747714,-0.87906936,0,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10328,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75735302,-0.878301999,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10329,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75749427,-0.878980011,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10330,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75737872,-0.878167975,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10331,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HE,0,2,52.75759835,-0.878577245,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10332,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DX,0,2,52.75740498,-0.878093209,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10333,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75771928,-0.878055498,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10334,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.757421,-0.877885343,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10335,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75777967,-0.877787216,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10336,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75743827,-0.877810808,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10337,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75779694,-0.877712681,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10338,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75746383,-0.877661968,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75784048,-0.877563378,0,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10340,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75749024,-0.877602017,0,0,0,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10341,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75784877,-0.877489073,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10342,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.7575429,-0.877467299,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10343,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75790157,-0.877369169,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10344,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75756018,-0.877392763,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10345,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.7579277,-0.877279587,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10346,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75759501,-0.877273322,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10347,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.7579534,-0.87714556,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10348,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75762099,-0.877168926,0,0,0,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10349,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75797952,-0.877055978,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10350,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75768082,-0.876841384,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10351,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75801421,-0.87692172,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10352,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75778446,-0.876394168,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10353,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75802236,-0.8768326,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10354,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75787856,-0.875887922,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10355,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75803879,-0.876669174,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10356,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75804707,-0.876594869,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10357,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75807263,-0.876446027,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10358,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75808991,-0.87637149,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10359,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75811505,-0.876178203,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10360,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1DY,0,2,52.75812333,-0.876103898,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10361,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75728521,-0.869264646,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10362,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75713665,-0.869713037,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10363,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75724027,-0.869265809,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10364,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75692951,-0.869673944,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10365,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75714084,-0.869209111,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10366,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75688457,-0.869675107,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10367,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.7570959,-0.869210275,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10368,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75679484,-0.869692248,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10369,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.7569969,-0.869198021,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10370,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75674105,-0.869708458,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10371,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75695182,-0.86918437,0,0,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10372,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75650807,-0.869788577,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10373,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75685323,-0.869216559,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10374,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75647325,-0.869908022,0,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10375,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75681728,-0.86921749,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10376,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75646582,-0.870071211,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10377,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75672769,-0.869249446,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10378,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75646694,-0.870189726,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10379,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75668275,-0.869250609,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10380,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.7564508,-0.870382776,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10381,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75658402,-0.869267983,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10382,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75647033,-0.870545268,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10383,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75653908,-0.869269147,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10384,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75647174,-0.870693411,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10385,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75644878,-0.869227031,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10386,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75650096,-0.870929742,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10387,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75634093,-0.869229824,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10388,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75646628,-0.871064,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10389,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75625077,-0.869202523,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10390,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75644957,-0.871197793,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10391,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.7561279,-0.869516878,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10392,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75642387,-0.871331818,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10393,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75612075,-0.869709694,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10394,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75611332,-0.869872883,0,0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10395,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75611487,-0.870035838,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10396,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75615336,-0.870301563,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10397,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75614649,-0.870524008,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10398,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75611223,-0.870702707,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10399,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75609594,-0.870880942,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10400,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75607095,-0.871089037,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10401,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HH,0,2,52.75615396,-0.871309158,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10402,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HJ,0,2,52.75997567,-0.875196714,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10403,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HJ,0,2,52.76016539,-0.87529556,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10404,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HJ,0,2,52.76021047,-0.875309218,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10405,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HJ,0,2,52.76031889,-0.875365703,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10406,PiClient,1.00E+11,0,0,PiWind,R,0,1,1,LE13 1HJ,0,2,52.76036397,-0.875379361,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
